LiggghtsId,X,Y,Z,radius,chainId,minorStress,minorDirX,minorDirY,minorDirZ,PrincipleStress0,PrincipleStress1,PrincipleStress2,StressDir00,StressDir10,StressDir20,StressDir01,StressDir11,StressDir21,StressDir02,StressDir12,StressDir22,linkNodes,
395,0.0661771,0.026869,0.00269307,0.0025,24,-53143.5,-0.967439,0.252903,-0.0101374,-53143.5,6.61096e-13,3.62377e-15,-0.967439,0.252903,-0.0101374,0.289971,0.956267,-0.0383312,-0.0976386,-0.195318,0.975868,"68",
396,0.120954,0.0208492,0.00258717,0.0025,13,-79068.1,-0.560749,-0.827203,-0.035986,-2.13032e-12,-79068.1,1.61023e-14,0.817143,-0.575891,-0.0250531,-0.560749,-0.827203,-0.035986,-0.175737,0.0765735,0.981455,"36",
399,0.0291298,0.0438772,0.00261159,0.0025,27,-503310,-0.213935,-0.976232,0.0346936,-503310,-16372.7,1.16935e-12,0.213935,0.976232,-0.0346936,0.946362,-0.217596,0.238853,-0.236371,0.111594,0.965233,"353",
402,0.0825832,0.113483,0.00307356,0.0025,38,-357608,-0.997637,0.0681268,0.00892589,-357608,-121536,-787.558,-0.997637,0.0681268,0.00892589,0.0100353,-0.999873,0.0123629,-0.0095647,-0.033199,-0.999403,"159",
404,0.0395299,0.0750705,0.00283806,0.0025,16,-252427,0.166536,-0.986034,-0.00168432,-85371.8,-252427,-7.50659,-0.866775,-0.498613,0.00928087,-0.166536,0.986034,0.00168432,-0.0490005,-0.0165477,0.998662,"45",
405,0.0880463,0.0681462,0.00273605,0.0025,15,-446174,0.0372682,-0.999084,0.0210511,-115945,-446174,-413.836,-0.986176,-0.165683,-0.00239845,-0.0372682,0.999084,-0.0210511,0.0100144,0.0159548,0.999823,"40",
406,0.0627813,0.0971039,0.00255232,0.0025,19,-700108,0.206041,0.977753,-0.0393206,-292348,-700108,-3097.96,0.970831,-0.235693,0.0440041,-0.206041,-0.977753,0.0393206,-0.0452594,0.0582704,0.997274,"291",
407,0.0489719,0.112962,0.00267681,0.0025,12,-313073,-0.0715748,0.99732,-0.0151941,1.01867e-13,-313073,-2.44044e-14,0.999974,-0.00717858,0.000109365,0.0715748,-0.99732,0.0151941,-0.219618,0.011231,0.975521,"164",
408,0.0841857,0.0752124,0.0025997,0.0025,37,-364919,0.0899774,0.995923,-0.00637714,-20350.6,-364919,-1.85711e-15,-0.966336,0.257033,-0.0113351,0.0899774,0.995923,-0.00637714,-0.0157543,0.00822838,0.999842,"226",
410,0.0755553,0.0565099,0.0024409,0.0025,4,-421032,0.468681,0.883341,-0.00685425,-421032,-143519,-299.637,-0.468681,-0.883341,0.00685425,-0.771953,0.62956,0.0879899,0.104108,-0.0388562,0.993807,"11",
414,0.0741626,0.114106,0.002595,0.0025,38,-229423,-0.833635,0.549868,-0.051932,-229423,-7.96128e-12,-7.42794e-14,-0.833635,0.549868,-0.051932,0.449678,0.889234,-0.0839832,0.00828984,0.133632,0.990996,"318",
